cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,disk_io_total,network_io_total,cpu_mem_pressure,temp_error_interaction,uptime_low,uptime_medium,uptime_high,uptime_very_high,temp_trend_slope,cpu_trend_slope,error_count_rolling_avg,temp_delta,error_delta
57.04,69.39,61.04,82.68,38.92,193.03,96.6,74.12,2265.0,305.77,8,3811.2,121.60000000000001,289.63,0.39580055999999997,592.96,False,False,True,False,1.8269999999999949,-3.5980000000000087,6.4,16.760000000000005,1.0
61.64,44.54,92.03,107.21,54.09,177.99,196.79,70.68,2196.0,226.76,6,4413.6,161.3,374.78,0.27454456000000005,424.08000000000004,False,False,True,False,2.5299999999999963,2.1449999999999956,7.8,1.9300000000000068,-2.0
48.95,47.92,64.04,134.68,78.47,118.72,159.52,50.72,3102.0,262.44,2,4390.8,213.15,278.24,0.23456840000000004,101.44,False,False,True,False,-1.071,4.644000000000003,3.2,2.8100000000000023,-3.0
46.44,50.25,31.67,137.95,75.14,259.91,170.81,42.16,3546.0,273.39,2,1283.1,213.08999999999997,430.72,0.23336099999999996,84.32,False,True,False,False,-2.5190000000000046,-1.7980000000000078,1.6,-10.660000000000004,0.0
51.38,62.77,50.61,121.1,55.32,187.5,205.6,59.73,2318.0,297.74,6,3530.9,176.42,393.1,0.32251226000000005,358.38,False,False,True,False,-0.9419999999999998,0.26599999999999613,5.0,-4.910000000000004,2.0
53.9,42.8,34.74,95.27,89.75,171.61,173.05,59.87,3262.0,255.23,1,3750.6,185.01999999999998,344.66,0.230692,59.87,False,False,True,False,4.183999999999994,0.8740000000000001,1.4,7.009999999999998,0.0
57.1,62.25,55.29,45.84,74.02,184.69,139.08,66.38,2382.0,272.14,4,2279.9,119.86,323.77,0.3554475000000001,265.52,False,True,False,False,-0.032000000000001944,-1.4910000000000059,5.6,6.459999999999994,-2.0
57.51,52.86,40.79,133.85,111.0,191.34,144.52,53.66,2731.0,262.95,1,3683.6,244.85,335.86,0.30399785999999995,53.66,False,False,True,False,0.2119999999999944,2.8439999999999968,2.6,-2.2900000000000063,-2.0
68.93,70.16,62.16,64.15,18.98,183.24,158.35,55.24,2420.0,319.56,3,3953.7,83.13000000000001,341.59000000000003,0.48361288,165.72,False,False,True,False,-1.5030000000000086,0.7069999999999929,6.0,-3.559999999999995,-7.0
63.48,79.79,50.97,28.06,87.42,102.32,105.88,62.26,2106.0,359.45,4,2809.7,115.48,208.2,0.50650692,249.04,False,True,False,False,0.7229999999999954,-2.8320000000000105,5.6,-4.199999999999996,0.0
35.8,65.68,51.04,118.95,73.59,174.79,157.06,58.93,3079.0,271.63,3,3680.2,192.54000000000002,331.85,0.23513440000000002,176.79,False,False,True,False,-0.9190000000000057,-8.186000000000007,4.0,9.649999999999999,0.0
64.94,69.77,76.5,84.18,78.67,259.77,178.14,51.06,3011.0,285.48,2,2688.4,162.85000000000002,437.90999999999997,0.45308637999999996,102.12,False,True,False,False,0.3309999999999984,-0.1050000000000005,2.2,-0.11999999999999744,0.0
94.11,37.02,79.71,125.0,132.68,146.55,154.87,61.95,3008.0,274.03,5,3502.6,257.68,301.42,0.34839522000000006,309.75,False,False,True,False,0.7919999999999947,1.677999999999999,5.8,-2.9099999999999966,-3.0
49.29,41.34,69.92,108.66,41.24,164.47,120.32,63.94,2448.0,258.92,4,2060.3,149.9,284.78999999999996,0.20376486000000002,255.76,False,True,False,False,-0.07200000000000845,0.38299999999999357,3.8,5.530000000000001,2.0
72.79,87.51,54.43,131.62,88.71,177.78,163.94,62.32,2703.0,259.78,2,3941.4,220.32999999999998,341.72,0.6369852900000001,124.64,False,False,True,False,2.768999999999991,4.255,3.6,-11.889999999999993,1.0
65.51,42.77,52.31,72.2,112.51,237.5,162.84,59.85,3020.0,263.76,6,4300.2,184.71,400.34000000000003,0.28018627,359.1,False,False,True,False,0.1289999999999981,0.5579999999999963,3.8,-13.54,3.0
64.27,39.6,65.88,126.0,90.64,168.58,189.33,61.51,2957.0,226.78,1,3445.2,216.64,357.91,0.2545092,61.51,False,False,True,False,3.538999999999997,6.5369999999999955,1.8,10.269999999999996,-1.0
57.47,48.1,72.73,91.11,78.69,226.61,158.67,72.78,1872.0,282.03,5,3722.4,169.8,385.28,0.27643070000000003,363.9,False,False,True,False,1.7499999999999936,-2.148000000000005,4.4,22.090000000000003,3.0
52.4,53.05,60.95,120.8,102.32,281.25,187.99,48.71,2814.0,288.12,2,4437.6,223.12,469.24,0.277982,97.42,False,False,True,False,1.0939999999999925,-3.8030000000000084,2.0,-1.1599999999999966,-1.0
44.2,42.01,38.27,97.73,70.28,300.16,69.01,45.4,2887.0,248.53,2,4796.4,168.01,369.17,0.1856842,90.8,False,False,True,False,-1.2500000000000022,-0.4670000000000065,2.4,0.22999999999999687,-1.0
53.13,69.89,85.94,105.32,42.98,179.82,174.2,53.82,3064.0,291.27,4,3014.5,148.29999999999998,354.02,0.37132557,215.28,False,False,True,False,1.6869999999999996,-1.7719999999999991,5.4,-14.110000000000007,-4.0
45.01,69.92,60.06,102.02,52.17,94.16,196.04,43.4,2684.0,249.75,1,4263.7,154.19,290.2,0.31470992000000003,43.4,False,False,True,False,1.5459999999999947,-1.2040000000000044,1.4,-6.57,-1.0
38.36,41.29,35.96,91.91,111.07,174.43,209.21,46.11,2849.0,276.25,2,3902.5,202.98,383.64,0.15838844,92.22,False,False,True,False,0.13099999999999914,3.391000000000001,1.0,0.740000000000002,2.0
62.39,59.79,77.79,96.19,77.0,174.86,186.23,73.67,3435.0,315.83,11,2811.8,173.19,361.09000000000003,0.37302981,810.37,False,True,False,False,2.2619999999999933,2.275999999999998,5.8,7.010000000000005,6.0
57.21,53.35,67.05,106.85,69.98,278.79,171.53,64.23,2827.0,303.0,2,2970.8,176.82999999999998,450.32000000000005,0.30521535,128.46,False,True,False,False,0.8049999999999962,0.6919999999999977,3.4,9.280000000000001,-2.0
59.84,15.08,54.34,142.54,85.16,131.56,204.83,59.05,2485.0,244.24,6,2224.1,227.7,336.39,0.09023872,354.29999999999995,False,True,False,False,0.7799999999999959,0.455999999999993,4.4,-4.060000000000002,3.0
63.9,70.07,58.65,84.16,88.98,103.9,154.66,76.71,2461.0,297.9,11,2425.8,173.14,258.56,0.4477472999999999,843.81,False,True,False,False,1.6909999999999894,-2.354000000000005,7.4,3.239999999999995,5.0
32.72,57.02,42.6,114.11,69.22,159.19,110.72,58.02,2625.0,307.39,2,2736.4,183.32999999999998,269.90999999999997,0.18656944,116.04,False,True,False,False,2.8709999999999987,1.2459999999999956,3.2,4.850000000000001,-5.0
59.74,33.02,67.59,141.72,107.32,171.06,176.99,49.98,2888.0,241.97,3,4778.3,249.04,348.05,0.19726148000000004,149.94,False,False,True,False,-0.752000000000004,4.760999999999997,2.2,3.6999999999999957,0.0
60.66,46.92,61.49,117.48,120.2,234.14,98.37,49.6,3712.0,289.18,1,4896.0,237.68,332.51,0.28461672,49.6,False,False,True,False,1.171999999999994,0.7299999999999915,1.6,-0.3999999999999986,0.0
54.52,38.5,61.19,148.93,64.08,172.59,195.21,60.93,2554.0,239.95,3,3689.5,213.01,367.8,0.209902,182.79,False,False,True,False,0.40199999999999414,-2.7629999999999995,3.6,3.8599999999999994,2.0
37.16,50.04,65.17,97.3,95.18,97.76,159.87,50.3,2849.0,272.12,3,3740.7,192.48000000000002,257.63,0.18594863999999997,150.89999999999998,False,False,True,False,-0.31200000000000633,-0.9440000000000053,5.8,-11.060000000000002,0.0
51.74,15.39,70.97,121.4,67.46,204.11,190.76,49.07,3186.0,262.32,5,3365.1,188.86,394.87,0.07962786,245.35,False,False,True,False,1.7339999999999973,-3.2929999999999993,2.8,-14.369999999999997,0.0
68.75,61.86,80.27,122.27,94.84,175.86,130.57,51.5,3080.0,261.74,3,2759.8,217.11,306.43,0.42528750000000004,154.5,False,True,False,False,-1.4800000000000062,3.9499999999999993,1.6,7.490000000000002,2.0
93.9,67.12,62.67,75.37,92.27,133.08,169.79,72.06,2428.0,310.66,4,3762.5,167.64,302.87,0.6302568000000001,288.24,False,False,True,False,1.780999999999987,3.542999999999994,6.4,9.830000000000005,-2.0
69.63,67.4,82.03,55.56,90.25,56.64,145.46,65.86,2355.0,324.5,8,3566.0,145.81,202.10000000000002,0.46930619999999995,526.88,False,False,True,False,0.36699999999998945,-0.9090000000000058,8.6,-5.280000000000001,1.0
22.79,52.5,41.57,75.3,94.5,214.82,166.74,44.6,2805.0,247.81,3,4590.2,169.8,381.56,0.1196475,133.8,False,False,True,False,-0.6959999999999991,-0.7010000000000005,3.8,1.3700000000000045,-1.0
61.38,84.19,72.97,70.66,9.1,147.32,245.62,75.02,2156.0,306.0,9,1376.7,79.75999999999999,392.94,0.51675822,675.18,False,True,False,False,1.8769999999999947,-6.985000000000012,8.2,4.6499999999999915,1.0
48.57,24.39,18.68,165.44,90.43,253.58,205.51,44.43,2138.0,249.14,3,3932.5,255.87,459.09000000000003,0.11846223,133.29,False,False,True,False,-0.9470000000000057,1.490999999999996,3.4,-0.020000000000003126,0.0
83.57,75.97,58.88,72.71,77.05,170.81,175.18,62.54,2388.0,329.53,8,3447.5,149.76,345.99,0.6348812899999999,500.32,False,False,True,False,-3.4830000000000054,5.423,7.2,-2.990000000000002,0.0
21.3,40.65,42.03,139.46,101.37,190.32,240.7,50.06,2993.0,265.9,0,3812.5,240.83,431.02,0.0865845,0.0,False,False,True,False,1.356999999999996,-3.3980000000000046,2.0,-1.7899999999999991,-2.0
48.3,44.42,50.56,57.19,72.99,241.18,151.81,53.01,2812.0,311.63,2,3360.9,130.18,392.99,0.2145486,106.02,False,False,True,False,-0.5450000000000089,-1.107000000000005,3.6,2.479999999999997,0.0
57.81,57.69,51.68,76.32,52.67,128.29,148.83,46.04,2769.0,281.2,3,3628.9,128.99,277.12,0.33350589,138.12,False,False,True,False,-3.6949999999999963,2.2800000000000056,3.6666666666666665,-7.359999999999999,-2.0
36.86,35.15,56.09,134.82,85.36,216.61,217.63,46.16,3181.0,247.52,3,3566.3,220.18,434.24,0.12956289999999998,138.48,False,False,True,False,-1.1850000000000007,-1.356000000000004,3.6,10.129999999999995,-5.0
58.83,89.02,31.72,46.62,70.84,215.3,201.5,75.91,2426.0,307.95,8,3085.2,117.46000000000001,416.8,0.5237046599999999,607.28,False,False,True,False,2.2179999999999938,-5.574000000000011,7.0,4.429999999999993,-1.0
40.86,67.64,53.09,131.14,70.79,232.24,105.41,56.6,2566.0,290.26,9,3199.6,201.93,337.65,0.27637704,509.40000000000003,False,False,True,False,-1.0110000000000092,-7.131000000000002,6.2,6.509999999999998,3.0
40.37,57.11,56.5,141.62,122.61,186.74,129.68,73.44,2307.0,258.54,5,3986.9,264.23,316.42,0.23055306999999994,367.2,False,False,True,False,0.7969999999999914,-5.059000000000004,6.4,18.68,4.0
65.29,67.15,37.3,142.47,99.37,211.08,224.7,44.88,2716.0,241.49,0,2321.9,241.84,435.78,0.43842235000000007,0.0,False,True,False,False,3.04000000000001,20.56000000000001,0.6666666666666666,-5.199999999999996,-2.0
53.27,57.93,56.22,169.52,81.35,185.92,262.76,46.42,2815.0,275.78,5,2655.1,250.87,448.67999999999995,0.30859311000000006,232.10000000000002,False,True,False,False,-3.6410000000000102,1.4689999999999999,3.4,-7.059999999999995,1.0
59.82,66.91,27.48,110.82,53.16,189.11,160.67,67.86,2606.0,288.38,1,3660.0,163.98,349.78,0.4002556199999999,67.86,False,False,True,False,3.6289999999999973,-1.472000000000003,3.0,10.14,0.0
52.3,62.66,76.45,79.67,96.36,228.7,119.41,58.36,3121.0,285.12,5,4327.2,176.03,348.11,0.3277118,291.8,False,False,True,False,1.2279999999999944,-1.7580000000000087,5.2,4.07,-1.0
61.15,51.96,67.64,97.5,107.48,152.77,123.66,58.77,2384.0,339.73,6,3488.7,204.98000000000002,276.43,0.3177354,352.62,False,False,True,False,-2.9260000000000033,3.1819999999999915,4.6,2.1300000000000026,-2.0
59.18,61.62,77.06,75.92,57.66,242.87,173.47,71.51,2705.0,286.09,9,3229.5,133.57999999999998,416.34000000000003,0.36466716,643.59,False,False,True,False,1.1579999999999906,3.719999999999996,5.2,8.370000000000005,9.0
60.1,87.83,68.29,190.91,80.43,186.37,155.59,58.86,2751.0,307.2,1,3817.9,271.34000000000003,341.96000000000004,0.5278583,58.86,False,False,True,False,0.7749999999999924,-1.196,2.8,1.1099999999999994,-3.0
28.75,53.36,57.83,134.29,112.51,147.84,228.72,52.89,2891.0,273.44,2,3914.1,246.8,376.56,0.15341,105.78,False,False,True,False,0.4029999999999951,-1.9750000000000045,2.2,3.6600000000000037,-3.0
45.74,71.19,74.53,125.34,36.36,224.42,149.47,66.66,1756.0,292.2,10,3334.2,161.7,373.89,0.32562306,666.5999999999999,False,False,True,False,0.9739999999999943,-7.078000000000008,7.2,0.7399999999999949,4.0
56.34,58.53,68.46,131.02,108.39,199.97,221.68,57.64,2484.0,266.0,7,4836.0,239.41000000000003,421.65,0.32975802000000004,403.48,False,False,True,False,1.7399999999999893,-3.6750000000000074,6.0,-0.6899999999999977,2.0
35.82,52.64,33.92,99.66,81.04,230.39,169.59,42.6,2939.0,242.75,1,3373.2,180.7,399.98,0.18855648,42.6,False,False,True,False,1.6269999999999973,-3.0430000000000024,2.2,-8.589999999999996,-4.0
64.63,60.78,75.66,104.39,99.12,133.03,172.93,57.84,2418.0,287.35,6,2836.6,203.51,305.96000000000004,0.39282114,347.04,False,True,False,False,-0.42300000000000504,-8.849000000000009,5.0,-1.6399999999999935,-1.0
55.17,46.5,53.24,115.41,99.03,163.72,115.17,51.19,3385.0,267.63,1,4563.1,214.44,278.89,0.2565405,51.19,False,False,True,False,3.449999999999987,8.239999999999991,2.0,3.4499999999999957,-2.0
59.33,45.35,48.05,150.57,107.92,224.9,85.22,65.22,2742.0,264.12,4,2551.0,258.49,310.12,0.26906155,260.88,False,True,False,False,2.8049999999999975,-0.6230000000000009,5.8,14.509999999999998,-5.0
53.39,52.55,38.43,142.53,97.79,187.34,186.08,50.34,2688.0,246.41,3,2303.2,240.32,373.42,0.28056445,151.02,False,True,False,False,-2.9660000000000064,-2.101,3.4,-0.7299999999999969,-1.0
35.29,44.56,48.23,36.79,90.55,164.66,183.92,59.35,2889.0,282.3,8,5143.6,127.34,348.58,0.15725224,474.8,False,False,False,True,1.603999999999998,-6.662000000000004,4.6,-4.009999999999998,4.0
56.81,36.26,88.9,130.69,43.74,112.76,125.93,64.25,3006.0,302.09,5,4804.0,174.43,238.69,0.20599306,321.25,False,False,True,False,1.1369999999999907,-3.1970000000000045,4.8,9.86,1.0
32.53,56.69,66.03,110.04,96.58,153.67,228.99,43.88,2783.0,265.65,2,3171.8,206.62,382.65999999999997,0.18441257,87.76,False,False,True,False,0.4489999999999932,-5.933000000000009,1.8,-20.96,1.0
50.61,51.45,55.61,104.82,119.91,196.16,128.02,45.47,2433.0,255.41,2,3029.4,224.73,324.18,0.26038845000000005,90.94,False,False,True,False,-1.4890000000000025,1.9449999999999976,1.4,-3.759999999999998,1.0
63.92,75.66,81.81,97.33,71.35,195.0,133.9,61.88,2025.0,242.19,3,4016.8,168.68,328.9,0.48361871999999995,185.64000000000001,False,False,True,False,0.25299999999999206,1.721999999999991,4.6,-11.219999999999992,-5.0
53.83,60.77,69.56,103.12,92.72,182.43,131.96,56.82,2241.0,270.79,2,3033.6,195.84,314.39,0.32712491,113.64,False,False,True,False,-0.13200000000000428,-0.7950000000000109,4.4,5.539999999999999,-6.0
51.95,77.42,59.08,148.6,61.63,192.75,126.39,48.8,2506.0,269.94,6,4025.3,210.23,319.14,0.4021969000000001,292.79999999999995,False,False,True,False,0.4259999999999944,1.4089999999999916,3.6,-9.5,3.0
63.71,68.84,61.25,79.44,77.83,194.91,168.12,71.28,2460.0,308.71,4,2502.6,157.26999999999998,363.03,0.43857964,285.12,False,True,False,False,1.6409999999999971,2.0099999999999927,5.4,4.030000000000001,-4.0
35.42,87.89,55.94,79.52,49.04,231.96,122.08,52.23,2787.0,227.98,4,3551.2,128.56,354.04,0.31130638,208.92,False,False,True,False,0.3379999999999972,-1.018,3.6,-2.980000000000004,-1.0
73.29,66.8,40.42,99.17,85.71,238.73,119.64,51.6,2506.0,232.34,3,2195.2,184.88,358.37,0.48957720000000005,154.8,False,True,False,False,-0.14800000000000374,6.312999999999999,3.4,-6.649999999999999,0.0
70.54,73.88,81.93,111.41,113.38,112.26,160.29,66.18,2329.0,308.74,9,4249.8,224.79,272.55,0.5211495199999999,595.6200000000001,False,False,True,False,0.07699999999999403,5.642999999999999,9.0,0.6300000000000097,0.0
47.84,55.41,19.38,128.3,88.31,169.81,177.4,48.59,2188.0,281.57,1,2899.0,216.61,347.21000000000004,0.26508144,48.59,False,True,False,False,-0.00100000000000331,2.0979999999999936,1.0,-0.5399999999999991,0.0
44.32,64.89,57.67,159.64,86.61,172.26,160.63,51.72,2445.0,228.68,5,3246.9,246.25,332.89,0.28759248,258.6,False,False,True,False,0.053999999999995114,-4.202000000000003,3.8,3.780000000000001,2.0
45.59,49.1,58.79,147.79,118.79,175.79,216.46,41.05,2801.0,282.32,2,3425.0,266.58,392.25,0.22384690000000002,82.1,False,False,True,False,-0.31699999999999895,1.9249999999999972,1.6,-13.14,0.0
29.59,66.81,63.97,182.07,84.62,276.14,164.82,49.05,2865.0,284.53,4,4669.2,266.69,440.96,0.19769079,196.2,False,False,True,False,-0.3320000000000023,-0.8060000000000063,2.0,5.909999999999997,3.0
76.79,39.19,54.4,163.78,104.42,190.19,171.73,42.2,2229.0,277.42,3,3618.0,268.2,361.91999999999996,0.30094001,126.60000000000001,False,False,True,False,-2.616000000000005,6.854999999999997,4.0,-8.899999999999999,1.0
74.03,70.28,61.18,105.48,114.74,190.4,95.06,58.45,2338.0,269.36,5,3066.2,220.22,285.46000000000004,0.5202828399999999,292.25,False,False,True,False,-0.4930000000000077,3.174999999999997,5.6,-1.4499999999999957,2.0
49.83,24.53,59.64,124.5,143.54,197.75,223.02,50.73,2418.0,282.53,3,4017.8,268.03999999999996,420.77,0.12223299,152.19,False,False,True,False,-2.5760000000000023,3.6179999999999968,1.8,0.0899999999999963,0.0
55.63,56.64,35.12,112.41,73.65,148.92,206.1,63.26,2237.0,286.04,7,2863.7,186.06,355.02,0.31508832000000003,442.82,False,True,False,False,0.9999999999999948,-0.31299999999999945,6.0,2.239999999999995,4.0
47.77,66.68,68.54,103.84,75.89,243.31,134.38,53.38,2760.0,296.2,3,4450.7,179.73000000000002,377.69,0.31853036,160.14000000000001,False,False,True,False,-0.4030000000000102,-3.9010000000000007,3.6,2.190000000000005,-3.0
50.85,28.13,58.27,86.38,18.11,184.38,184.22,57.51,2177.0,302.65,4,3388.4,104.49,368.6,0.14304105,230.04,False,False,True,False,1.1679999999999968,-0.7560000000000048,4.8,-11.690000000000005,-3.0
34.9,37.03,54.04,127.42,100.37,178.25,144.73,44.54,2151.0,286.87,2,4492.7,227.79000000000002,322.98,0.1292347,89.08,False,False,True,False,0.8699999999999898,-6.3640000000000105,2.0,-3.3200000000000003,-3.0
30.31,29.52,64.18,84.82,68.64,239.33,198.87,51.46,2960.0,243.28,1,4499.0,153.45999999999998,438.20000000000005,0.08947512,51.46,False,False,True,False,0.588999999999997,-5.308000000000007,2.2,4.969999999999999,-1.0
45.27,47.45,35.89,98.97,98.6,253.92,180.31,59.01,3040.0,293.97,3,2746.5,197.57,434.23,0.21480615000000003,177.03,False,True,False,False,0.9849999999999955,6.272999999999997,3.2,11.829999999999998,-2.0
46.55,52.64,58.72,146.8,83.17,232.47,100.36,60.35,2279.0,278.15,10,3218.1,229.97000000000003,332.83,0.24503919999999998,603.5,False,False,True,False,-2.1240000000000134,-5.856000000000013,7.75,0.259999999999998,2.0
64.35,55.6,82.12,26.0,100.47,223.71,101.42,76.97,2717.0,286.99,7,2921.5,126.47,325.13,0.357786,538.79,False,True,False,False,3.8469999999999906,-0.8380000000000056,8.4,4.269999999999996,-1.0
49.03,7.1,28.59,155.01,123.29,204.82,166.69,45.67,2732.0,243.23,2,3880.3,278.3,371.51,0.034811299999999996,91.34,False,False,True,False,-0.6530000000000047,-0.27400000000001046,1.4,-4.439999999999998,2.0
39.39,46.09,58.07,98.86,51.97,175.76,103.69,46.84,3073.0,266.22,6,2899.8,150.82999999999998,279.45,0.18154851000000002,281.04,False,True,False,False,-0.5930000000000043,-2.502000000000004,3.8,-4.149999999999999,0.0
51.93,57.29,40.18,113.73,110.08,206.3,185.39,68.11,2728.0,298.44,3,2827.6,223.81,391.69,0.29750697,204.32999999999998,False,True,False,False,2.34799999999999,-6.005000000000008,5.0,7.43,-5.0
45.61,57.31,45.07,75.87,83.92,153.66,108.22,57.52,3047.0,247.36,0,4239.8,159.79000000000002,261.88,0.26139091000000003,0.0,False,False,True,False,1.8299999999999943,3.7669999999999977,0.6,1.6700000000000017,-1.0
58.54,34.52,54.92,111.19,118.4,212.87,172.62,35.39,3486.0,248.2,1,4879.3,229.59,385.49,0.20208008000000002,35.39,False,False,True,False,-5.1660000000000075,4.463999999999999,1.2,-9.909999999999997,-2.0
50.05,51.26,62.0,122.46,105.59,200.52,150.21,50.5,3487.0,269.56,2,2919.4,228.05,350.73,0.25655629999999996,101.0,False,True,False,False,2.434999999999996,5.589999999999999,1.8,-4.32,1.0
65.91,53.71,63.65,83.16,118.45,187.15,200.82,52.09,2522.0,238.36,3,3923.0,201.61,387.97,0.35400261000000005,156.27,False,False,True,False,0.7959999999999922,2.424999999999998,2.0,-1.5599999999999952,0.0
32.03,27.87,70.1,128.71,79.05,186.85,171.19,53.38,2942.0,256.02,3,4251.4,207.76,358.03999999999996,0.08926761000000001,160.14000000000001,False,False,True,False,-0.11800000000000563,-2.952,1.6,7.109999999999999,2.0
72.32,39.56,76.19,121.34,90.74,242.26,180.24,52.0,3212.0,290.13,4,3791.0,212.07999999999998,422.5,0.28609792,208.0,False,False,True,False,-2.0620000000000087,5.0689999999999955,4.4,12.399999999999999,-2.0
51.5,71.0,51.12,68.68,103.93,180.26,171.57,54.28,2536.0,232.0,0,3883.0,172.61,351.83,0.36565,0.0,False,False,True,False,0.027999999999991407,4.854999999999998,1.0,0.8299999999999983,-3.0
64.07,59.07,65.76,78.84,79.59,162.62,132.02,48.28,2356.0,295.46,4,2884.2,158.43,294.64,0.37846148999999996,193.12,False,True,False,False,-1.6630000000000067,1.1179999999999874,3.2,-7.170000000000002,3.0
61.04,44.97,65.21,156.35,91.9,291.12,230.1,51.26,2637.0,242.87,1,4467.0,248.25,521.22,0.27449687999999994,51.26,False,False,True,False,0.0,0.0,1.0,0.0,0.0
55.3,53.33,100.0,68.92,60.01,89.35,120.93,67.98,2458.0,290.5,2,1009.6,128.93,210.28,0.2949149,135.96,False,True,False,False,0.2419999999999936,-2.88900000000001,6.4,-7.079999999999998,-7.0
56.01,41.24,64.03,109.26,119.2,156.23,198.29,52.6,2918.0,251.24,6,4762.1,228.46,354.52,0.23098524,315.6,False,False,True,False,1.3749999999999978,0.7279999999999911,3.6,1.9400000000000048,1.0
